Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
NTCT,"NetScout Systems, Inc.",31.87,-4.19,-11.62,1315000.0,474800.0,2.302,41.93
FIBK,"First Interstate BancSystem, Inc.",33.62,-4.09,-10.85,2956000.0,471995.0,3.512,17.15
CRC,California Resources Corporation,43.16,-4.67,-9.76,2261000.0,634705.0,3.171,3.04
CALX,"Calix, Inc.",51.1,-5.4,-9.56,3046000.0,600650.0,3.344,74.06
EBC,"Eastern Bankshares, Inc.",16.01,-1.58,-8.98,3510000.0,610970.0,2.829,13.92
HAS,"Hasbro, Inc.",58.61,-5.17,-8.11,7006000.0,1617000.0,8.095,19.67
YACAF,Yancoal Australia Ltd,4.165,-0.365,-8.06,146768.0,36726.0,5.5,2.97
APPF,"AppFolio, Inc.",106.01,-8.93,-7.77,537011.0,100961.0,3.727,
NARI,"Inari Medical, Inc.",58.67,-4.5,-7.12,1690000.0,650650.0,3.148,
KLAC,KLA Corporation,399.37,-29.39,-6.85,2385000.0,1395000.0,56.598,18.02
INTC,Intel Corporation,28.16,-1.93,-6.41,148548000.0,36522000.0,116.216,8.72
SYM,Symbotic Inc.,13.77,-0.93,-6.33,243063.0,173233.0,7.672,
WHITF,Whitehaven Coal Limited,5.91,-0.39,-6.11,126509.0,48191.0,5.365,4.29
EC,Ecopetrol S.A.,11.28,-0.68,-5.69,3029000.0,2486000.0,23.19,3.48
PILBF,Pilbara Minerals Limited,3.48,-0.2,-5.43,277176.0,341425.0,10.433,26.77
EMN,Eastman Chemical Company,86.82,-4.93,-5.37,2474000.0,967266.0,10.418,9.63
CL,Colgate-Palmolive Company,71.59,-3.94,-5.22,13353000.0,3783000.0,59.793,31.26
FN,Fabrinet,128.5,-7.02,-5.18,300095.0,185906.0,4.701,21.63
FNMA,Federal National Mortgage Association,0.4701,-0.0249,-5.04,2638000.0,2413000.0,0.54436,
BVN,Compañía de Minas Buenaventura S.A.A.,7.99,-0.42,-4.99,549314.0,1265000.0,2.029,5.71
PBF,PBF Energy Inc.,43.17,-2.24,-4.93,1731000.0,3617000.0,6.021,2.14
HALO,"Halozyme Therapeutics, Inc.",50.71,-2.57,-4.82,1416000.0,1303000.0,6.857,33.81
IVPAF,Ivanhoe Mines Ltd.,8.87,-0.45,-4.82,103099.0,126906.0,10.769,26.09
HNNMY,H & M Hennes & Mauritz AB (publ),2.4,-0.12,-4.76,82258.0,85421.0,19.556,21.82
RELY,"Remitly Global, Inc.",11.8,-0.57,-4.61,743844.0,856668.0,2.014,
BAH,Booz Allen Hamilton Holding Corporation,92.73,-4.45,-4.58,2523000.0,1127000.0,12.261,23.54
CIAFF,Champion Iron Limited,5.34,-0.26,-4.56,109657.0,26448.0,2.768,15.24
JBLU,JetBlue Airways Corporation,7.97,-0.38,-4.55,14351000.0,9592000.0,2.581,
VLO,Valero Energy Corporation,143.21,-6.75,-4.5,3437000.0,3884000.0,55.211,6.12
CVX,Chevron Corporation,179.45,-8.34,-4.44,19485000.0,7846000.0,346.992,10.21
TTEC,"TTEC Holdings, Inc.",48.74,-2.26,-4.43,204785.0,129913.0,2.301,21.1
SCHW,The Charles Schwab Corporation,74.69,-3.36,-4.3,19735000.0,7415000.0,139.427,21.34
HMY,Harmony Gold Mining Company Limited,3.59,-0.16,-4.27,3360000.0,4467000.0,2.239,19.94
GGAL,Grupo Financiero Galicia S.A.,13.24,-0.58,-4.22,415398.0,678085.0,4.592,11.61
BMA,Banco Macro S.A.,21.67,-0.94,-4.16,168872.0,259595.0,2.708,11.41
IPXHY,Inpex Corporation,11.15,-0.48,-4.13,67042.0,59883.0,14.823,5.75
YPF,YPF Sociedad Anónima,11.54,-0.48,-3.99,1892000.0,2485000.0,9.017,3.56
MQ,"Marqeta, Inc.",6.76,-0.28,-3.98,11487000.0,4956000.0,3.685,
BBD,Banco Bradesco S.A.,2.69,-0.11,-3.93,37982000.0,44643000.0,28.671,5.85
CHTR,"Charter Communications, Inc.",394.41,-15.98,-3.89,2662000.0,1430000.0,61.399,12.22
TEO,Telecom Argentina S.A.,6.43,-0.26,-3.89,91297.0,146341.0,3.774,10.05
EADSY,Airbus SE,31.62,-1.26,-3.83,240745.0,314395.0,99.61,22.11
GFI,Gold Fields Limited,11.8,-0.47,-3.83,5596000.0,9844000.0,10.517,11.68
WMK,"Weis Markets, Inc.",84.13,-3.33,-3.81,61873.0,66240.0,2.263,19.03
AU,AngloGold Ashanti Limited,21.02,-0.82,-3.75,4136000.0,2906000.0,8.855,15.8
DINO,HF Sinclair Corporation,56.96,-2.22,-3.75,1788000.0,2334000.0,11.434,5.13
MDGL,"Madrigal Pharmaceuticals, Inc.",289.5,-11.14,-3.71,220230.0,621715.0,5.165,
ORLY,"O'Reilly Automotive, Inc.",771.17,-29.46,-3.68,905476.0,431510.0,48.257,23.55
TME,Tencent Music Entertainment Group,8.67,-0.33,-3.67,6696000.0,12524000.0,14.696,29.9
GT,The Goodyear Tire & Rubber Company,11.1,-0.42,-3.65,6911000.0,4243000.0,3.14,3.48
BMI,"Badger Meter, Inc.",111.93,-4.22,-3.63,293093.0,138301.0,3.276,49.53
PAC,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",178.97,-6.74,-3.63,80661.0,52016.0,9.043,18.84
IBN,ICICI Bank Limited,20.11,-0.75,-3.6,13231000.0,8241000.0,70.162,18.97
NAVI,Navient Corporation,18.58,-0.69,-3.58,1620000.0,976898.0,2.415,4.14
CIG-C,Companhia Energética de Minas Gerais,3.24,-0.12,-3.57,35861.0,52565.0,7.13,12.96
CFR,"Cullen/Frost Bankers, Inc.",127.45,-4.71,-3.56,808055.0,386636.0,8.195,17.13
SAGE,"Sage Therapeutics, Inc.",43.37,-1.6,-3.56,427701.0,510446.0,2.58,
RYCEY,Rolls-Royce Holdings plc,1.36,-0.05,-3.55,4064000.0,3075000.0,11.38,68.0
HUM,Humana Inc.,481.69,-17.67,-3.54,1379000.0,1032999.9999999999,60.982,21.84
SWAV,"ShockWave Medical, Inc.",187.83,-6.81,-3.5,231033.0,470300.0,6.789,77.94
VWDRY,Vestas Wind Systems A/S,9.3,-0.33,-3.45,203145.0,644783.0,28.187,
EBR,Centrais Elétricas Brasileiras S.A. - Eletrobrás,8.14,-0.29,-3.44,815455.0,1951000.0,18.696,26.26
NOV,NOV Inc.,23.95,-0.85,-3.43,2701000.0,3033000.0,9.408,1197.5
MGPI,"MGP Ingredients, Inc.",91.5,-3.24,-3.42,320552.0,119345.0,2.012,17.13
TGS,Transportadora de Gas del Sur S.A.,11.07,-0.39,-3.4,116407.0,205816.0,3.395,15.59
RLX,RLX Technology Inc.,2.59,-0.09,-3.36,10510000.0,15316000.0,4.009,11.26
ELP,Companhia Paranaense de Energia - COPEL,7.26,-0.25,-3.33,338138.0,703066.0,19.867,66.0
VALE,Vale S.A.,18.66,-0.64,-3.32,26392000.0,29980000.0,86.506,4.71
LBRDA,Liberty Broadband Corporation,91.72,-3.13,-3.3,220554.0,228903.0,13.593,10.29
HDB,HDFC Bank Limited,65.77,-2.24,-3.29,2646000.0,1234000.0,122.285,25.69
KRP,"Kimbell Royalty Partners, LP",16.2,-0.55,-3.28,325938.0,450151.0,2.348,11.02
CCU,Compañía Cervecerías Unidas S.A.,15.03,-0.51,-3.28,223136.0,207460.0,2.777,15.49
RMD,ResMed Inc.,224.59,-7.58,-3.26,1158000.0,570023.0,32.899,42.06
CVI,"CVR Energy, Inc.",34.36,-1.14,-3.21,501738.0,775483.0,3.454,9.82
RYCEF,Rolls-Royce Holdings plc,1.37,-0.045,-3.18,98616.0,107143.0,11.464,68.5
GOL,Gol Linhas Aéreas Inteligentes S.A.,3.05,-0.1,-3.17,1131000.0,1470000.0,4.879,
PBR,Petróleo Brasileiro S.A. - Petrobras,11.29,-0.37,-3.17,23371000.0,34460000.0,73.635,2.16
HAE,Haemonetics Corporation,85.18,-2.72,-3.09,654379.0,443943.0,4.311,52.58
ERIE,Erie Indemnity Company,242.9,-7.71,-3.08,68517.0,125176.0,12.701,44.08
NEX,NexTier Oilfield Solutions Inc.,8.85,-0.28,-3.07,1975000.0,2937000.0,2.173,10.93
CELH,"Celsius Holdings, Inc.",99.03,-3.13,-3.06,703838.0,1006000.0,7.549,396.12
GGB,Gerdau S.A.,6.35,-0.2,-3.05,6899000.0,13043000.0,10.847,3.99
WDS,Woodside Energy Group Ltd,26.06,-0.82,-3.05,1712000.0,526683.0,49.481,8.27
CLPXY,China Longyuan Power Group Corporation Limited,14.0,-0.44,-3.05,21350.0,39386.0,18.477,13.73
CR,"Crane Holdings, Co.",113.38,-3.56,-3.04,286304.0,280595.0,6.366,15.79
LZRFY,Localiza Rent a Car S.A.,11.35,-0.35,-3.01,23569.0,43866.0,11.117,28.38
SOUHY,South32 Limited,16.54,-0.51,-2.99,26043.0,60751.0,15.124,5.8
SID,Companhia Siderúrgica Nacional,3.57,-0.11,-2.99,2704000.0,3770000.0,4.953,9.92
LRCX,Lam Research Corporation,482.88,-14.87,-2.99,1712000.0,1493000.0,65.383,12.98
ONTO,Onto Innovation Inc.,78.12,-2.39,-2.97,193588.0,223310.0,3.868,18.64
WRB,W. R. Berkley Corporation,69.22,-2.1,-2.94,1590000.0,1225000.0,18.376,14.95
CD,Chindata Group Holdings Limited,8.67,-0.26,-2.91,571147.0,1676000.0,3.181,33.35
GSAT,"Globalstar, Inc.",1.34,-0.04,-2.9,2669000.0,5473000.0,2.413,
ACLS,"Axcelis Technologies, Inc.",110.44,-3.29,-2.89,431998.0,415975.0,3.628,22.36
CACI,CACI International Inc,295.09,-8.72,-2.87,202710.0,135370.0,6.973,18.81
LBRDK,Liberty Broadband Corporation,91.52,-2.69,-2.86,622209.0,1403000.0,13.553,10.28
WB,Weibo Corporation,24.31,-0.71,-2.84,1713000.0,1617000.0,5.751,81.03
PBR-A,Petróleo Brasileiro S.A. - Petrobras,10.03,-0.29,-2.81,7300000.0,14309000.0,71.324,1.92
NCMGY,Newcrest Mining Limited,15.91,-0.46,-2.81,151535.0,126421.0,14.219,15.45
AG,First Majestic Silver Corp.,7.96,-0.23,-2.81,5970000.0,6335000.0,2.171,3980.0
ITUB,Itaú Unibanco Holding S.A.,4.85,-0.14,-2.81,23095000.0,40752000.0,46.973,8.36
TAP,Molson Coors Beverage Company,51.3,-1.47,-2.79,2120000.0,1317000.0,11.142,22.7
GNTX,Gentex Corporation,28.38,-0.81,-2.77,2543000.0,1014999.9999999999,6.657,21.18
VIPS,Vipshop Holdings Limited,15.44,-0.44,-2.77,3038000.0,5759000.0,9.422,16.08
ESTE,"Earthstone Energy, Inc.",14.39,-0.41,-2.77,848230.0,1459000.0,2.01,3.19
NG,NovaGold Resources Inc.,6.32,-0.18,-2.77,922039.0,1246000.0,2.111,
ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",281.61,-7.96,-2.75,54724.0,63818.0,8.574,16.84
KB,KB Financial Group Inc.,46.99,-1.29,-2.67,148062.0,203781.0,18.234,5.07
AMAT,"Applied Materials, Inc.",112.5,-3.08,-2.66,8706000.0,6772000.0,94.846,15.12
YY,JOYY Inc.,37.47,-1.02,-2.65,461066.0,669003.0,2.654,5.31
AMN,"AMN Healthcare Services, Inc.",96.32,-2.62,-2.65,901540.0,695656.0,4.174,9.66
NSP,"Insperity, Inc.",108.6,-2.94,-2.64,203017.0,161398.0,4.12,27.85
CHRD,Chord Energy Corporation,146.08,-3.94,-2.63,346388.0,369683.0,6.078,3.17
ESGR,Enstar Group Limited,239.0,-6.43,-2.62,33703.0,56450.0,4.203,
HES,Hess Corporation,156.25,-4.19,-2.61,1859000.0,1739000.0,48.173,21.98
ATHM,Autohome Inc.,36.55,-0.98,-2.61,264693.0,731740.0,4.589,20.42
BDORY,Banco do Brasil S.A.,7.86,-0.21,-2.6,1111000.0,582425.0,22.43,3.71
SMCI,"Super Micro Computer, Inc.",74.3,-1.97,-2.58,904998.0,1349000.0,3.932,9.2
FOLD,"Amicus Therapeutics, Inc.",12.83,-0.34,-2.58,1784000.0,2197000.0,3.605,
XISHY,Xinyi Solar Holdings Limited,26.82,-0.69,-2.51,39106.0,7829.0,11.929,23.73
IQ,"iQIYI, Inc.",6.24,-0.16,-2.5,15808000.0,19645000.0,5.905,
